,Median_hh_income,Total_population,Total_white_population,Percent_white_population,Percent_black_population,Average_hh_size,Percent_hh_built_1950s,Percent_hh_built_1960s,Percent_commute_drive,Percent_commute_walk,Percent_commute_pubtransit,Percent_home_owner_units,Percent_family_hhs,Percent_ed_bachelor_higher,NAME,state,county,tract,suburb_house_decades,Suburbanism_Flag,Housing_Age_Flag,Suburbanism_Extra_Flag,Combined_Flag,GEOID
4304,60931.0,3503.0,824.0,23.5,68.9,2.74,3.7,4.4,10.8,1.5,82.3,325.0,50.1,38.3,"Census Tract 385, Kings County, New York",36,047,038500,8.100000000000001,0,0,0,0,36047038500
4305,64342.0,2457.0,2358.0,96.0,0.2,3.29,22.4,16.9,34.3,4.7,41.0,478.0,77.3,33.5,"Census Tract 390, Kings County, New York",36,047,039000,39.3,0,1,0,0,36047039000
4306,35369.0,3147.0,867.0,27.6,44.7,2.84,14.5,11.2,16.8,3.7,71.2,178.0,50.9,15.4,"Census Tract 411, Kings County, New York",36,047,041100,25.7,0,1,0,0,36047041100
4307,54643.0,1831.0,1736.0,94.8,3.1,3.55,10.2,10.9,34.8,30.0,18.2,308.0,80.0,40.2,"Census Tract 420, Kings County, New York",36,047,042000,21.1,0,0,0,0,36047042000
4308,41123.0,4986.0,270.0,5.4,83.4,2.73,11.2,7.9,12.9,2.8,72.2,95.0,59.7,13.9,"Census Tract 820, Kings County, New York",36,047,082000,19.1,0,0,0,0,36047082000
4309,-666666666.0,0.0,0.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,0.0,-666666666.0,-666666666.0,"Census Tract 702.03, Kings County, New York",36,047,070203,-1333333332.0,0,0,0,0,36047070203
4310,98889.0,2985.0,2580.0,86.4,10.4,3.12,13.5,35.4,65.7,3.0,14.7,786.0,78.2,37.4,"Census Tract 706, Kings County, New York",36,047,070600,48.9,1,1,1,1,36047070600
4311,72083.0,3877.0,1052.0,27.1,72.6,2.88,3.8,3.0,15.4,3.2,68.1,641.0,71.7,42.4,"Census Tract 800, Kings County, New York",36,047,080000,6.8,0,0,0,0,36047080000
4312,53636.0,1546.0,3.0,0.2,93.2,2.76,24.9,3.3,28.8,5.4,58.6,384.0,64.0,23.0,"Census Tract 848, Kings County, New York",36,047,084800,28.2,0,1,0,0,36047084800
4313,49087.0,3293.0,31.0,0.9,93.5,2.62,10.0,12.2,29.3,3.9,59.1,463.0,69.2,15.0,"Census Tract 860, Kings County, New York",36,047,086000,22.2,0,0,0,0,36047086000
4314,45972.0,2738.0,86.0,3.1,91.8,2.53,33.7,8.9,23.0,3.5,68.2,447.0,56.5,27.4,"Census Tract 872, Kings County, New York",36,047,087200,42.6,0,1,0,0,36047087200
4315,101667.0,9834.0,7128.0,72.5,11.6,1.99,1.4,7.0,4.7,13.8,68.9,1909.0,50.5,71.0,"Census Tract 191, New York County, New York",36,061,019100,8.4,0,0,0,0,36061019100
4316,69375.0,593.0,364.0,61.4,15.9,1.76,2.7,2.0,4.3,5.3,69.1,0.0,24.5,72.8,"Census Tract 197.01, New York County, New York",36,061,019701,4.7,0,0,0,0,36061019701
4317,38021.0,3411.0,732.0,21.5,68.2,2.07,5.1,13.8,10.4,13.0,70.1,201.0,40.7,27.4,"Census Tract 206, New York County, New York",36,061,020600,18.9,0,0,0,0,36061020600
4318,47059.0,7337.0,1678.0,22.9,65.2,2.51,8.5,3.6,4.1,8.8,78.9,279.0,45.3,38.8,"Census Tract 218, New York County, New York",36,061,021800,12.1,0,0,0,0,36061021800
4319,62000.0,6265.0,1307.0,20.9,63.8,2.44,5.0,7.1,8.3,6.5,76.0,281.0,48.6,43.9,"Census Tract 220, New York County, New York",36,061,022000,12.1,0,0,0,0,36061022000
4320,42146.0,8316.0,4783.0,57.5,28.1,3.27,3.1,0.1,5.8,10.1,76.9,273.0,65.1,28.9,"Census Tract 223.01, New York County, New York",36,061,022301,3.2,0,0,0,0,36061022301
4321,52511.0,7265.0,3418.0,47.0,46.3,2.87,0.8,2.7,5.9,7.0,75.4,446.0,50.9,41.7,"Census Tract 233, New York County, New York",36,061,023300,3.5,0,0,0,0,36061023300
4322,34409.0,5328.0,912.0,17.1,68.8,2.27,4.6,2.4,11.3,5.7,76.9,179.0,41.7,35.6,"Census Tract 234, New York County, New York",36,061,023400,7.0,0,0,0,0,36061023400
4323,44671.0,7444.0,2770.0,37.2,25.8,2.92,10.3,4.5,7.8,8.1,67.5,310.0,59.3,32.6,"Census Tract 247, New York County, New York",36,061,024700,14.8,0,0,0,0,36061024700
4324,41786.0,1200.0,324.0,27.0,36.3,2.77,11.7,19.2,3.3,8.1,73.7,21.0,47.2,26.2,"Census Tract 249, New York County, New York",36,061,024900,30.9,0,1,0,0,36061024900
4325,36000.0,13814.0,4316.0,31.2,14.7,3.56,4.5,17.7,6.6,12.8,70.6,93.0,67.9,13.7,"Census Tract 261, New York County, New York",36,061,026100,22.2,0,0,0,0,36061026100
4326,30961.0,9255.0,3434.0,37.1,18.7,3.08,6.1,18.6,8.0,9.9,70.6,0.0,50.9,24.9,"Census Tract 263, New York County, New York",36,061,026300,24.700000000000003,0,1,0,0,36061026300
4327,92946.0,3579.0,2848.0,79.6,10.3,2.31,4.6,6.5,7.8,12.2,59.9,761.0,60.4,68.5,"Census Tract 275, New York County, New York",36,061,027500,11.1,0,0,0,0,36061027500
4328,43553.0,7675.0,2366.0,30.8,10.9,2.83,4.4,5.4,5.6,5.6,79.2,0.0,53.4,30.2,"Census Tract 285, New York County, New York",36,061,028500,9.8,0,0,0,0,36061028500
4329,123859.0,5634.0,4937.0,87.6,2.4,1.66,29.1,16.1,3.9,36.9,42.8,1781.0,39.0,84.9,"Census Tract 59, New York County, New York",36,061,005900,45.2,0,1,0,0,36061005900
4330,99671.0,5277.0,4789.0,90.8,3.0,1.55,7.1,2.9,5.2,25.2,49.3,776.0,14.7,82.8,"Census Tract 67, New York County, New York",36,061,006700,10.0,0,0,0,0,36061006700
4331,198636.0,2568.0,2156.0,84.0,3.8,1.83,3.9,4.2,10.9,12.6,45.9,479.0,39.0,87.0,"Census Tract 69, New York County, New York",36,061,006900,8.1,0,0,0,0,36061006900
4332,102939.0,8574.0,5857.0,68.3,6.1,1.76,7.0,29.6,2.2,47.7,38.8,924.0,27.7,81.7,"Census Tract 70, New York County, New York",36,061,007000,36.6,0,1,0,0,36061007000
4333,106522.0,6019.0,5525.0,91.8,1.6,1.58,4.1,5.4,3.0,29.2,53.3,883.0,18.6,88.7,"Census Tract 73, New York County, New York",36,061,007300,9.5,0,0,0,0,36061007300
4334,89583.0,2055.0,924.0,45.0,3.9,1.93,1.1,1.7,1.5,45.9,39.7,136.0,19.9,83.5,"Census Tract 76, New York County, New York",36,061,007600,2.8,0,0,0,0,36061007600
4335,125625.0,8045.0,6947.0,86.4,3.6,1.71,3.9,9.9,5.3,25.8,55.6,1446.0,32.3,83.5,"Census Tract 81, New York County, New York",36,061,008100,13.8,0,0,0,0,36061008100
4336,116653.0,6662.0,4781.0,71.8,8.5,1.68,0.6,7.8,3.8,33.2,45.8,1255.0,24.7,78.2,"Census Tract 91, New York County, New York",36,061,009100,8.4,0,0,0,0,36061009100
4337,75862.0,9916.0,6802.0,68.6,18.0,1.88,3.9,26.7,4.2,27.5,48.5,2418.0,35.8,71.0,"Census Tract 93, New York County, New York",36,061,009300,30.599999999999998,0,1,0,0,36061009300
4338,82176.0,9513.0,6626.0,69.7,18.2,2.01,7.7,24.4,6.5,6.2,64.2,1672.0,48.2,68.0,"Census Tract 177, New York County, New York",36,061,017700,32.1,0,1,0,0,36061017700
4339,89057.0,5557.0,4207.0,75.7,6.3,2.09,2.1,8.9,9.3,12.5,71.4,54.0,39.1,71.9,"Census Tract 156.01, New York County, New York",36,061,015601,11.0,0,0,0,0,36061015601
4340,250001.0,4011.0,3716.0,92.6,0.3,2.34,3.9,0.6,9.4,9.3,42.6,1394.0,69.1,90.4,"Census Tract 160.01, New York County, New York",36,061,016001,4.5,0,0,0,0,36061016001
4341,32594.0,9807.0,2508.0,25.6,50.2,2.47,13.3,13.3,6.5,23.3,63.6,382.0,56.7,31.1,"Census Tract 162, New York County, New York",36,061,016200,26.6,0,1,0,0,36061016200
4342,34023.0,7928.0,1751.0,22.1,53.1,3.44,48.6,9.1,1.7,5.0,83.3,90.0,70.5,16.5,"Census Tract 186, New York County, New York",36,061,018600,57.7,0,1,0,0,36061018600
4343,61250.0,3394.0,1111.0,32.7,56.3,2.6,2.6,0.0,14.6,10.4,66.4,348.0,51.1,52.0,"Census Tract 200, New York County, New York",36,061,020000,2.6,0,0,0,0,36061020000
4344,69306.0,4454.0,1807.0,40.6,51.7,2.45,3.0,5.2,6.8,6.7,75.7,318.0,50.7,56.6,"Census Tract 201.02, New York County, New York",36,061,020102,8.2,0,0,0,0,36061020102
4345,53424.0,3433.0,503.0,14.7,82.3,1.78,39.0,29.3,8.8,7.7,75.0,34.0,27.2,43.6,"Census Tract 214, New York County, New York",36,061,021400,68.3,0,1,0,0,36061021400
4346,52986.0,2594.0,709.0,27.3,64.5,2.36,8.5,2.9,14.6,3.4,72.2,440.0,48.7,58.9,"Census Tract 221.02, New York County, New York",36,061,022102,11.4,0,0,0,0,36061022102
4347,38165.0,6327.0,1294.0,20.5,72.6,2.33,0.8,9.4,6.6,14.3,64.2,543.0,49.2,34.7,"Census Tract 228, New York County, New York",36,061,022800,10.200000000000001,0,0,0,0,36061022800
4348,46508.0,8781.0,4161.0,47.4,42.5,2.75,2.3,3.8,6.6,3.6,77.1,369.0,55.1,29.3,"Census Tract 229, New York County, New York",36,061,022900,6.1,0,0,0,0,36061022900
4349,31188.0,2022.0,323.0,16.0,76.0,2.3,10.3,2.7,6.6,6.6,75.5,33.0,41.8,29.6,"Census Tract 235.02, New York County, New York",36,061,023502,13.0,0,0,0,0,36061023502
4350,-666666666.0,1814.0,679.0,37.4,56.1,-666666666.0,-666666666.0,-666666666.0,3.3,10.7,86.1,0.0,-666666666.0,5.1,"Census Tract 240, New York County, New York",36,061,024000,-1333333332.0,0,0,0,0,36061024000
4351,63137.0,3881.0,3838.0,98.9,1.4,2.42,6.8,6.9,86.2,2.8,0.3,1309.0,70.7,22.8,"Census Tract 9507, Seneca County, New York",36,099,950700,13.7,1,0,0,0,36099950700
4352,34750.0,2772.0,2624.0,94.7,3.9,2.15,7.0,7.2,72.5,3.9,0.6,717.0,50.3,22.0,"Census Tract 9504, Seneca County, New York",36,099,950400,14.2,0,0,0,0,36099950400
4353,47225.0,3608.0,3537.0,98.0,1.2,2.15,14.9,9.7,82.7,0.6,0.8,1143.0,53.9,12.0,"Census Tract 9506, Seneca County, New York",36,099,950600,24.6,0,1,0,0,36099950600
4354,51705.0,2420.0,2413.0,99.7,0.4,2.68,4.7,9.7,81.9,3.8,0.2,767.0,67.8,14.9,"Census Tract 9501, Seneca County, New York",36,099,950100,14.399999999999999,0,0,0,0,36099950100
4355,53417.0,3858.0,3788.0,98.2,5.4,2.35,29.6,3.7,85.8,1.8,0.4,982.0,59.8,16.3,"Census Tract 9505, Seneca County, New York",36,099,950500,33.300000000000004,0,1,0,0,36099950500
4356,55476.0,3598.0,3414.0,94.9,3.0,2.33,15.5,11.0,80.8,1.5,0.7,1124.0,65.1,30.0,"Census Tract 9503, Seneca County, New York",36,099,950300,26.5,0,1,0,0,36099950300
4357,46573.0,3859.0,3755.0,97.3,0.9,2.31,9.1,5.6,75.5,4.6,0.5,1309.0,63.5,21.8,"Census Tract 9509, Seneca County, New York",36,099,950900,14.7,0,0,0,0,36099950900
4358,60769.0,3295.0,1648.0,50.0,3.8,2.89,20.4,15.0,49.5,5.7,37.9,419.0,71.3,32.1,"Census Tract 1463, Queens County, New York",36,081,146300,35.4,0,1,0,0,36081146300
4359,137147.0,7575.0,5267.0,69.5,6.3,1.93,0.0,0.0,11.6,1.1,81.8,393.0,45.0,81.7,"Census Tract 1, Queens County, New York",36,081,000100,0.0,0,0,0,0,36081000100
4360,79432.0,4305.0,2038.0,47.3,6.2,4.45,11.6,0.5,24.3,7.0,61.3,490.0,84.2,19.0,"Census Tract 10, Queens County, New York",36,081,001000,12.1,0,0,0,0,36081001000
4361,61411.0,1688.0,654.0,38.7,9.4,3.36,34.4,5.6,33.2,3.8,54.9,270.0,72.6,19.1,"Census Tract 32, Queens County, New York",36,081,003200,40.0,0,1,0,0,36081003200
4362,84096.0,8468.0,2823.0,33.3,3.9,3.36,40.4,6.6,55.2,2.4,28.8,2065.0,77.5,43.4,"Census Tract 1571.01, Queens County, New York",36,081,157101,47.0,0,1,0,0,36081157101
4363,75667.0,3237.0,1831.0,56.6,0.9,2.62,35.6,23.1,52.0,10.1,28.8,942.0,63.2,43.2,"Census Tract 1507.02, Queens County, New York",36,081,150702,58.7,0,1,0,0,36081150702
4364,51801.0,1762.0,1762.0,100.0,0.0,1.35,3.7,4.8,55.7,0.0,30.9,1232.0,28.9,41.1,"Census Tract 1551.01, Queens County, New York",36,081,155101,8.5,0,0,0,0,36081155101
4365,83750.0,2268.0,586.0,25.8,6.0,4.18,35.5,7.3,63.5,3.0,24.8,352.0,84.0,36.6,"Census Tract 1571.02, Queens County, New York",36,081,157102,42.8,0,1,0,0,36081157102
4366,54688.0,2801.0,726.0,25.9,3.4,3.96,8.8,19.0,10.8,17.7,63.2,209.0,72.6,16.5,"Census Tract 461, Queens County, New York",36,081,046100,27.8,0,1,0,0,36081046100
4367,76458.0,1725.0,520.0,30.1,37.0,3.06,14.4,4.3,31.1,3.6,55.7,205.0,71.7,50.6,"Census Tract 464, Queens County, New York",36,081,046400,18.7,0,0,0,0,36081046400
4368,61691.0,4976.0,594.0,11.9,49.9,2.8,31.3,12.4,52.1,1.4,37.9,543.0,57.2,27.2,"Census Tract 492, Queens County, New York",36,081,049200,43.7,0,1,0,0,36081049200
4369,75060.0,2281.0,1403.0,61.5,1.6,2.96,1.9,19.8,32.6,6.1,47.0,405.0,69.9,26.0,"Census Tract 513, Queens County, New York",36,081,051300,21.7,0,0,0,0,36081051300
4370,88385.0,2650.0,310.0,11.7,87.7,2.93,30.5,32.0,47.6,1.5,47.0,565.0,80.7,31.7,"Census Tract 678, Kings County, New York",36,047,067800,62.5,0,1,0,0,36047067800
4371,-666666666.0,24.0,24.0,100.0,0.0,3.0,0.0,0.0,16.7,16.7,50.0,4.0,100.0,50.0,"Census Tract 702.02, Kings County, New York",36,047,070202,0.0,0,0,0,0,36047070202
4372,82353.0,2196.0,45.0,2.0,88.8,3.36,16.9,5.6,33.3,1.8,63.5,582.0,87.0,31.7,"Census Tract 726, Kings County, New York",36,047,072600,22.5,0,1,0,0,36047072600
4373,62784.0,3988.0,1330.0,33.4,54.5,3.31,11.2,4.3,39.5,2.7,50.2,597.0,71.7,28.6,"Census Tract 738, Kings County, New York",36,047,073800,15.5,0,0,0,0,36047073800
4374,62083.0,3907.0,238.0,6.1,85.4,2.24,15.8,38.6,18.4,2.0,74.0,1001.0,57.6,42.1,"Census Tract 776, Kings County, New York",36,047,077600,54.400000000000006,0,1,0,0,36047077600
4375,47109.0,4897.0,788.0,16.1,80.6,2.51,3.8,5.8,16.9,5.8,67.1,428.0,53.7,30.1,"Census Tract 802, Kings County, New York",36,047,080200,9.6,0,0,0,0,36047080200
4376,41772.0,2117.0,414.0,19.6,82.1,2.51,2.1,3.7,29.5,10.3,55.7,223.0,54.4,27.1,"Census Tract 810, Kings County, New York",36,047,081000,5.800000000000001,0,0,0,0,36047081000
4377,39769.0,2767.0,57.0,2.1,90.9,2.66,7.3,9.4,24.8,8.5,61.6,436.0,59.6,20.9,"Census Tract 814, Kings County, New York",36,047,081400,16.7,0,0,0,0,36047081400
4378,-666666666.0,9.0,0.0,0.0,100.0,-666666666.0,0.0,0.0,100.0,0.0,0.0,9.0,0.0,0.0,"Census Tract 852, Kings County, New York",36,047,085200,0.0,0,0,0,0,36047085200
4379,88238.0,4116.0,3026.0,73.5,9.5,1.7,1.4,23.2,9.2,13.7,61.2,1044.0,44.7,66.7,"Census Tract 1, Kings County, New York",36,047,000100,24.599999999999998,0,1,0,0,36047000100
4380,130063.0,4340.0,3869.0,89.1,4.9,2.06,5.3,8.2,5.5,8.0,72.6,1216.0,48.7,74.3,"Census Tract 3.01, Kings County, New York",36,047,000301,13.5,0,0,0,0,36047000301
4381,125833.0,2631.0,2040.0,77.5,12.2,2.23,0.7,0.7,6.9,8.9,65.4,457.0,54.1,74.1,"Census Tract 49, Kings County, New York",36,047,004900,1.4,0,0,0,0,36047004900
4382,104890.0,2369.0,2095.0,88.4,1.5,2.41,4.8,10.3,45.0,4.2,36.6,510.0,68.9,64.8,"Census Tract 50, Kings County, New York",36,047,005000,15.100000000000001,0,0,0,0,36047005000
4383,86800.0,2745.0,2064.0,75.2,0.3,2.87,4.8,3.0,19.1,9.3,64.4,262.0,67.4,45.4,"Census Tract 60, Kings County, New York",36,047,006000,7.8,0,0,0,0,36047006000
4384,158194.0,3941.0,3629.0,92.1,1.1,2.53,1.1,5.3,9.4,11.3,63.5,657.0,67.6,76.7,"Census Tract 67, Kings County, New York",36,047,006700,6.4,0,0,0,0,36047006700
4385,54318.0,2468.0,2388.0,96.8,2.9,2.17,16.0,5.5,78.5,5.9,0.2,728.0,57.8,34.7,"Census Tract 9502, Seneca County, New York",36,099,950200,21.5,0,0,0,0,36099950200
4386,30433.0,2043.0,1132.0,55.4,40.2,2.51,3.1,2.9,67.4,8.5,9.3,264.0,55.0,18.6,"Census Tract 405, Rensselaer County, New York",36,083,040500,6.0,0,0,0,0,36083040500
4387,24043.0,5299.0,3661.0,69.1,29.0,1.77,8.1,11.2,46.9,28.8,12.9,182.0,29.8,33.4,"Census Tract 407, Rensselaer County, New York",36,083,040700,19.299999999999997,0,0,0,0,36083040700
4388,65465.0,2438.0,2414.0,99.0,0.0,2.36,4.0,11.0,83.9,0.9,0.0,871.0,65.8,30.0,"Census Tract 521.01, Rensselaer County, New York",36,083,052101,15.0,0,0,0,0,36083052101
4389,67553.0,6663.0,6044.0,90.7,3.1,2.14,14.6,6.9,86.8,0.5,1.7,2330.0,53.3,36.6,"Census Tract 524.03, Rensselaer County, New York",36,083,052403,21.5,0,0,0,0,36083052403
4390,90183.0,5584.0,5471.0,98.0,5.5,2.69,11.5,11.3,89.9,0.0,0.8,1752.0,76.9,30.5,"Census Tract 525.02, Rensselaer County, New York",36,083,052502,22.8,1,1,1,1,36083052502
4391,68906.0,2906.0,2897.0,99.7,0.1,2.26,3.2,7.5,83.2,3.0,0.0,1080.0,66.3,22.5,"Census Tract 526.03, Rensselaer County, New York",36,083,052603,10.7,0,0,0,0,36083052603
4392,33722.0,4561.0,3338.0,73.2,28.2,2.4,7.9,5.6,64.3,3.8,11.5,638.0,53.2,9.2,"Census Tract 402, Rensselaer County, New York",36,083,040200,13.5,0,0,0,0,36083040200
4393,45250.0,1696.0,1436.0,84.7,14.2,1.98,3.5,0.5,72.5,11.7,5.6,196.0,32.1,39.4,"Census Tract 408, Rensselaer County, New York",36,083,040800,4.0,0,0,0,0,36083040800
4394,51526.0,5158.0,4424.0,85.8,19.6,2.24,9.1,22.0,86.0,0.7,6.9,1254.0,61.6,24.2,"Census Tract 411, Rensselaer County, New York",36,083,041100,31.1,0,1,0,0,36083041100
4395,32489.0,4552.0,3553.0,78.1,27.4,2.61,19.7,2.7,72.2,4.8,5.7,809.0,69.5,17.1,"Census Tract 401, Rensselaer County, New York",36,083,040100,22.4,0,1,0,0,36083040100
4396,30086.0,2234.0,1433.0,64.1,41.0,2.8,1.6,1.3,56.0,10.7,16.2,197.0,60.4,9.2,"Census Tract 404, Rensselaer County, New York",36,083,040400,2.9000000000000004,0,0,0,0,36083040400
4397,62167.0,5121.0,4143.0,80.9,10.1,2.37,5.0,12.9,54.6,24.9,5.7,619.0,49.0,35.3,"Census Tract 413, Rensselaer County, New York",36,083,041300,17.9,0,0,0,0,36083041300
4398,53269.0,7158.0,6027.0,84.2,5.6,2.37,3.4,6.7,79.4,0.7,5.3,1270.0,53.6,26.3,"Census Tract 516, Rensselaer County, New York",36,083,051600,10.1,0,0,0,0,36083051600
4399,75486.0,1702.0,1675.0,98.4,0.3,2.53,11.4,8.6,82.0,0.0,1.3,602.0,70.9,34.3,"Census Tract 520.02, Rensselaer County, New York",36,083,052002,20.0,0,0,0,0,36083052002
4400,83719.0,4035.0,3755.0,93.1,4.4,2.37,17.8,7.8,78.6,0.0,0.7,974.0,66.0,52.2,"Census Tract 523.01, Rensselaer County, New York",36,083,052301,25.6,0,1,0,0,36083052301
4401,72772.0,6185.0,5996.0,96.9,2.5,2.55,11.8,16.5,89.8,0.0,1.0,1889.0,71.3,30.4,"Census Tract 525.01, Rensselaer County, New York",36,083,052501,28.3,1,1,1,1,36083052501
4402,75938.0,3831.0,3756.0,98.0,0.9,2.59,6.4,10.7,87.8,0.2,0.6,1227.0,70.4,24.6,"Census Tract 526.01, Rensselaer County, New York",36,083,052601,17.1,1,0,0,0,36083052601
4403,67308.0,1010.0,998.0,98.8,3.4,2.34,18.3,6.5,80.2,1.3,2.4,272.0,61.3,25.1,"Census Tract 526.02, Rensselaer County, New York",36,083,052602,24.8,0,1,0,0,36083052602
4404,95876.0,4508.0,4474.0,99.2,1.3,2.71,17.0,7.2,89.2,0.7,0.0,1372.0,70.9,30.6,"Census Tract 522.01, Rensselaer County, New York",36,083,052201,24.2,1,1,1,1,36083052201
4405,110000.0,2371.0,2251.0,94.9,1.3,2.65,12.7,11.0,85.8,1.0,1.0,706.0,77.8,43.5,"Census Tract 524.02, Rensselaer County, New York",36,083,052402,23.7,1,1,1,1,36083052402
4406,40075.0,2613.0,1943.0,74.4,29.3,2.13,2.9,2.3,73.7,4.1,3.4,456.0,48.2,19.5,"Census Tract 403, Rensselaer County, New York",36,083,040300,5.199999999999999,0,0,0,0,36083040300
4407,29491.0,2787.0,2217.0,79.5,21.9,2.3,3.6,2.9,52.3,7.7,9.9,335.0,49.6,18.7,"Census Tract 409, Rensselaer County, New York",36,083,040900,6.5,0,0,0,0,36083040900
4408,75540.0,2780.0,2655.0,95.5,5.8,2.17,6.7,7.1,81.6,3.1,1.0,807.0,59.2,41.3,"Census Tract 412, Rensselaer County, New York",36,083,041200,13.8,0,0,0,0,36083041200
4409,80662.0,4392.0,4151.0,94.5,2.2,2.31,17.1,9.3,83.2,2.8,1.0,1479.0,63.1,31.7,"Census Tract 520.03, Rensselaer County, New York",36,083,052003,26.400000000000002,0,1,0,0,36083052003
4410,93576.0,6405.0,6175.0,96.4,0.9,2.35,14.9,9.2,88.7,1.7,0.1,1942.0,66.8,45.6,"Census Tract 520.04, Rensselaer County, New York",36,083,052004,24.1,1,1,1,1,36083052004
4411,45993.0,4461.0,3294.0,73.8,34.3,2.41,5.2,9.2,76.9,3.0,3.6,602.0,47.2,18.7,"Census Tract 410, Rensselaer County, New York",36,083,041000,14.399999999999999,0,0,0,0,36083041000
4412,49447.0,3426.0,3403.0,99.3,0.3,2.29,6.6,12.0,85.9,2.2,0.0,873.0,60.1,20.8,"Census Tract 517.02, Rensselaer County, New York",36,083,051702,18.6,0,0,0,0,36083051702
4413,79698.0,5717.0,5715.0,100.0,0.1,2.72,7.2,6.0,90.0,0.0,0.0,1758.0,71.1,22.7,"Census Tract 518, Rensselaer County, New York",36,083,051800,13.2,1,0,0,0,36083051800
4414,35478.0,2469.0,1786.0,72.3,16.5,2.52,4.0,3.3,43.0,34.1,5.5,193.0,28.4,30.6,"Census Tract 406, Rensselaer County, New York",36,083,040600,7.3,0,0,0,0,36083040600
4415,72302.0,3539.0,2407.0,68.0,3.1,2.03,7.4,8.0,10.3,6.6,76.5,126.0,36.1,62.9,"Census Tract 71, Queens County, New York",36,081,007100,15.4,0,0,0,0,36081007100
4416,59934.0,3866.0,3140.0,81.2,2.2,2.51,5.6,6.7,14.9,8.4,71.3,456.0,46.0,44.0,"Census Tract 117, Queens County, New York",36,081,011700,12.3,0,0,0,0,36081011700
4417,79118.0,3224.0,2596.0,80.5,7.0,2.36,28.1,11.0,23.7,5.2,61.8,273.0,56.0,47.7,"Census Tract 147, Queens County, New York",36,081,014700,39.1,0,1,0,0,36081014700
4418,61838.0,2117.0,1390.0,65.7,0.9,3.2,16.1,16.6,18.0,6.3,68.5,298.0,70.2,36.4,"Census Tract 297, Queens County, New York",36,081,029700,32.7,0,1,0,0,36081029700
4419,52380.0,7652.0,3179.0,41.5,3.1,2.95,35.4,44.1,31.1,3.1,58.4,975.0,69.9,24.8,"Census Tract 309.02, Queens County, New York",36,081,030902,79.5,0,1,0,0,36081030902
4420,63214.0,6271.0,5248.0,83.7,2.1,2.57,25.5,11.6,34.2,5.9,46.1,1366.0,67.6,33.2,"Census Tract 317, Queens County, New York",36,081,031700,37.1,0,1,0,0,36081031700
4421,56786.0,3916.0,1124.0,28.7,1.6,3.6,9.8,8.6,27.2,3.9,55.4,455.0,75.5,15.1,"Census Tract 327, Queens County, New York",36,081,032700,18.4,0,0,0,0,36081032700
4422,60208.0,2526.0,121.0,4.8,93.5,3.44,24.6,19.2,41.6,1.5,48.8,396.0,81.8,24.2,"Census Tract 328, Queens County, New York",36,081,032800,43.8,0,1,0,0,36081032800
4423,69967.0,3238.0,1007.0,31.1,0.3,3.72,10.3,7.1,28.3,5.8,51.2,453.0,78.5,19.0,"Census Tract 337, Queens County, New York",36,081,033700,17.4,0,0,0,0,36081033700
4424,64550.0,3013.0,191.0,6.3,92.0,3.19,15.0,3.2,43.1,2.5,41.5,595.0,77.5,19.2,"Census Tract 394, Queens County, New York",36,081,039400,18.2,0,0,0,0,36081039400
4425,48100.0,3350.0,1738.0,51.9,4.1,4.37,9.3,10.2,2.1,13.7,74.2,65.0,74.4,3.6,"Census Tract 405, Queens County, New York",36,081,040500,19.5,0,0,0,0,36081040500
4426,45761.0,8990.0,2418.0,26.9,6.4,4.57,14.5,5.9,11.2,11.0,72.8,349.0,75.5,4.2,"Census Tract 407, Queens County, New York",36,081,040700,20.4,0,0,0,0,36081040700
4427,43622.0,7804.0,2427.0,31.1,4.7,2.97,32.2,13.0,11.2,9.9,71.6,420.0,73.9,19.7,"Census Tract 469, Queens County, New York",36,081,046900,45.2,0,1,0,0,36081046900
4428,63688.0,2730.0,252.0,9.2,13.2,4.28,9.5,2.8,38.3,3.3,54.0,458.0,90.1,23.9,"Census Tract 480, Queens County, New York",36,081,048000,12.3,0,0,0,0,36081048000
4429,64737.0,4369.0,765.0,17.5,1.9,3.06,24.7,10.7,9.5,2.5,76.2,710.0,67.4,36.8,"Census Tract 485, Queens County, New York",36,081,048500,35.4,0,1,0,0,36081048500
4430,83101.0,3296.0,477.0,14.5,26.3,3.76,11.7,6.2,56.7,0.8,28.7,634.0,83.9,20.1,"Census Tract 496, Queens County, New York",36,081,049600,17.9,0,0,0,0,36081049600
4431,43879.0,4476.0,472.0,10.5,68.3,2.77,18.4,13.8,29.7,2.9,60.2,229.0,57.5,17.5,"Census Tract 500, Queens County, New York",36,081,050000,32.2,0,1,0,0,36081050000
4432,83235.0,2237.0,112.0,5.0,85.8,4.04,18.6,1.5,56.0,0.0,36.8,359.0,76.5,19.5,"Census Tract 508, Queens County, New York",36,081,050800,20.1,0,0,0,0,36081050800
4433,76319.0,2471.0,1923.0,77.8,3.0,2.68,12.2,9.3,11.7,2.6,76.9,178.0,52.1,48.7,"Census Tract 155, Queens County, New York",36,081,015500,21.5,0,0,0,0,36081015500
4434,63920.0,2115.0,91.0,4.3,33.9,3.38,29.2,6.5,43.2,6.8,36.3,434.0,77.9,19.8,"Census Tract 172, Queens County, New York",36,081,017200,35.7,0,1,0,0,36081017200
